text,label
She later tells the non-white student that she is not allowed to sit in the front of the bus.,1
But it turns out you can use the quick and dirty superimposition of images and text to create a fake video that looks like it was shot by a real person.,0
But it turns out you can use the quick and dirty superimposition of images and text to create a convincing fake.,1
“In all honesty it’s time for [Trump] to go.”,0
“In all honesty it’s time for [Trump] to go.”,1
"Even when Seagal was younger, thinner and gave a modicum of a shit, he was a terrible actor.",0
"Even when Seagal was younger, thinner and gave a modicum of a shit, he was still a terrible actor.",1
"His professional career, then, reeks of the stench of failure.",0
"His professional career, then, reeks of the kind of self-promotion that is the hallmark of the modern politician.",1
"NaN:aN People hold their hands to their heads as they are escorted out of the courtroom after a jury found Derek Chauvin guilty of second-degree murder, third-degree murder and second-degree manslaughter in the death of George Floyd, in Minneapolis, Minnesota, on April",0
NaN:aN People hold their hands to their heads as they are escorted out of the building.,1
Bruce Rauner and his allies lashed out at the opposition party's plan to raise taxes on the rich.,0
"Bruce Rauner and his allies lashed out at the opposition party's plan to raise the minimum wage to $15 an hour, saying it would hurt the state's economy.",1
"Things like, ""I look, probably, like a squinty Asian right now,"" or ""I'm not a good person.""",0
"Things like, ""I look, probably, like a squinty Asian right now,"" and ""I'm not a good person,"" and ""I'm not a good person,"" and ""I'm not a good person,"" and ""I'm not a good person,"" and ""I'm not a good person,""",1
A stripper used a sex toy to rape the best man at a bachelor party.,0
A stripper used a sex toy to rape the best man at a wedding.,1
"Yesterday, as seen above (via), the city of New York announced that it will be banning the sale of sugary drinks larger than 16 ounces.",0
"Yesterday, as seen above (via), the city of San Francisco announced that it would be installing a new type of crosswalk that would be able to detect when a pedestrian is crossing the street and then automatically change the traffic lights to give the pedestrian the right of way.",1
"Malaysia’s police chief cited unconfirmed reports of an “imminent terrorist threat” in the country, following last week’s deadly bombings in Sri Lanka.",0
"Malaysia’s police chief cited unconfirmed reports of an “imminent terrorist threat” in the country, following last week’s deadly attacks in Paris.",1
TSA later admitted girl should never have been detained.,0
TSA later admitted girl should never have been allowed to board the plane.,1
"As detailed in a recent interview with The Daily Beast, vandalizing things with the phrase “OK, Boomer” is a “generational war” that is “not going to end well.”",0
"As detailed in a recent interview with The Daily Beast, vandalizing things with a marker is a common practice among the homeless.",1
Black’s vocals still ring clearly; he couldn’t turn out to be a better singer.,0
Black’s vocals still ring clearly; he couldn’t turn down the volume on his voice.,1
Other chiropractic podcasters have also run into this problem.,0
Other chiropractic podcasters have also run into this problem.,1
"Quite possibly, he is the first person to use the phrase, “I’m not racist, but…”",0
"Quite possibly, he is the first person to use the phrase, “I’m not a doctor, but I play one on TV.”",1
The first big October surprise was a 2005 hot mic recording of Donald Trump bragging about grabbing women “by the pussy.”,0
The first big October surprise was a 2005 hot mic recording of Donald Trump bragging about grabbing women “by the pussy” and kissing them without their consent.,1
They groped their bottoms and breasts and then they were raped.,0
They groped their bottoms and breasts and then they were raped.,1
"More than 85,000 migrants have crossed the Mediterranean in smugglers’ boats since the start of the year.",0
"More than 85,000 migrants have crossed the Mediterranean in smugglers’ boats since the start of the year, according to the International Organization for Migration (IOM).",1
What makes a book about Bill and Hillary Clinton so fascinating?,0
What makes a book about Bill and Hillary Clinton so interesting?,1
"Welcome to a night of Vampires and Virgins, drunken devils and demons, and a whole lot of blood.",0
"Welcome to a night of Vampires and Virgins, drunken devils and demons, and a whole lot of blood.",1
"Under the supervision of local musician Favio Chávez, these utterly impoverished kids make a living by playing music on the streets of the city.",0
"Under the supervision of local musician Favio Chávez, these utterly impoverished kids make music with whatever they can find.",1
"Then there are the multiple dress fittings, subsequent bridal breakdowns and, of course, the wedding day itself.",0
"Then there are the multiple dress fittings, subsequent bridal breakdowns and, of course, the wedding itself.",1
I love Ewoks and people need to stop talking about them.,0
I love Ewoks and people need to stop talking about them.,1
